0,5.766679,0.00257381
1,5.766679,0.007940085
2,5.766679,0.006310648
3,5.766679,0.01476562
4,5.766679,0.01234073
5,0.249135,0.00719445
6,0.249135,0.003225637
7,0.249135,0.004522577
8,9.371914,0.01285489
9,9.371914,0.008470924
10,0.3997232,0.01355558
11,0.3997232,0.01692683
12,5.660628,0.01228271
13,5.660628,0.007951748
14,1.461715,0.009489494
15,1.461715,0.01625765
16,5.927601,0.0109221
17,5.927601,0.01112407
18,5.927601,0.007439407
19,3.149559,0.006747353
20,3.149559,0.007202278
21,3.149559,0.01250469
22,7.843912,0.01245304
23,7.843912,0.007553455
24,6.508281,0.01651066
25,6.508281,0.01353911
26,6.508281,0.01082243
27,7.875009,0.008925075
28,7.875009,0.01079054
29,1.421761,0.01028311
30,1.421761,0.003812377
31,1.421761,0.01028954
32,1.098685,0.01390728
33,1.098685,0.007393257
34,1.098685,0.01483688
35,1.205813,0.009303808
36,1.205813,0.00697839
37,1.205813,0.0112688
38,5.740074,0.01449421
39,5.740074,0.008095503
40,5.740074,0.01002069
41,1.382361,0.00934471
42,1.382361,0.008591497
43,0.187128,0.01453101
44,0.187128,0.01213031
45,7.205109,0.01041727
46,7.205109,0.01336259
47,7.205109,0.008156704
48,1.110342,0.008516373
49,1.110342,0.01162399
50,6.395578,0.008133092
51,6.395578,0.0141803
52,0.4429066,0.01251124
53,0.4429066,0.01386785
54,0.4429066,0.01092499
55,6.367556,0.01403085
56,6.367556,0.00829747
57,0.3014533,0.01748681
58,0.3014533,0.01295905
59,0.3014533,0.005723978
60,0.6646367,0.005386158
61,0.6646367,0.01669669
62,7.720144,0.01855735
63,7.720144,0.01273845
64,7.720144,0.01215711
65,112.6766,0.004893768
66,112.6766,0.01222403
67,0.4355555,0.01171338
68,0.4355555,0.0153592
69,4.774661,0.0136362
70,4.774661,0.01428487
71,0.8680969,0.01494262
72,0.8680969,0.01621196
73,0.8680969,0.01622474
74,4.970524,0.02106131
75,4.970524,0.01383864
76,0.3654287,0.01042741
77,0.3654287,0.01707921
78,0.3654287,0.01028841
79,7.536338,0.006373865
80,7.536338,0.009304859
81,0.1259823,0.0103527
82,0.1259823,0.01095071
83,2.694841,0.008784717
84,2.694841,0.009907926
85,6.256092,0.01616571
86,6.256092,0.014252
87,6.256092,0.01159768
88,0.4355555,0.01849952
89,0.4355555,0.007033424
90,0.4355555,0.01316274
91,2.258855,0.01571632
92,2.258855,0.02053243
93,4.896613,0.01244298
94,4.896613,0.02319033
95,4.896613,0.009272222
96,0.2775856,0.01490399
97,0.2775856,0.007744734
98,0.2775856,0.007695938
99,9.27032,0.007946182
100,9.27032,0.01339475
101,9.27032,0.009733433
102,2.97489,0.005209843
103,2.97489,0.01120378
104,2.97489,0.00914591
105,2.063237,0.007623838
106,2.768167,0.01175386
107,2.768167,0.01500239
108,2.768167,0.009701759
109,4.142685,0.01559102
110,4.142685,0.008443227
111,4.142685,0.009820309
112,0.1422222,0.007117665
113,0.1422222,0.01058133
114,7.264781,0.01978304
115,7.264781,0.01268478
116,7.264781,0.00509607
117,1.110342,0.003364554
118,1.110342,0.01438392
119,1.110342,0.0127896
120,8.316813,0.006002739
121,6.118146,0.008904913
122,6.118146,0.01191163
123,6.118146,0.021654
124,1.627066,0.01651181
125,1.627066,0.008688296
126,5.020103,0.01290013
127,5.020103,0.008229115
128,3.349486,0.009321659
129,3.349486,0.008336942
130,3.349486,0.0161251
131,7.145689,0.01550668
132,7.145689,0.007709479
133,1.16955,0.009170621
134,1.16955,0.006485326
135,1.727612,0.02363349
