325,0.007873896
326,0
327,0
328,0
329,0.00249135
330,0.00249135
331,0.00307574
332,0
333,0
334,0
335,0.0004921185
336,0.0004921185
337,0.02586697
338,0.02586697
339,0
340,0
341,0
342,1.255025
343,1.255025
344,1.255025
345,1.529535
346,1.529535
347,0
348,0
349,0
350,0.006920415
351,0.006920415
352,0.006920415
353,0.5039293
354,0.5039293
355,0
356,0
357,0.6377856
358,0.6377856
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0.191957
367,0.2170242
368,12.75623
369,12.75623
370,12.75623
371,0
372,0
373,0.03349482
374,0.0241138
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0.3927413
384,0.01488658
385,0.01488658
386,0.01488658
387,0
388,0
389,0.00307574
390,0.003721646
391,0.00307574
392,0
393,0
394,0
395,17.71881
396,17.71881
397,0.12995
398,0.12995
399,0.12995
400,0
401,0
402,0
403,0.8373703
404,0.8373703
405,0.8993772
406,0.909927
407,1.317924
408,0
409,0
410,0.00249135
411,0.0004921185
412,0.0398616
413,0
414,0
415,1.181576
416,1.713064
417,1.713064
418,0
419,0
420,0
421,0
422,0
423,0.7581393
424,0.6737102
425,0.710619
426,0.00307574
427,0.004429066
428,0
429,0
430,0
431,0.2170242
432,0.3587543
433,13.76582
434,0.535917
435,0.5198001
436,0.8071973
437,0.888889
438,0.888889
439,458.0359
440,286.4964
441,36.47589
442,34.2338
443,32.82091
444,1735.645
445,1601.114
446,0.146436
447,0.2118877
448,0.2118877
449,1.529535
450,1.529535
451,5.120005
452,0.710619
453,1.16955
454,0.511834
455,0.03349482
456,0.6556248
457,0.2017993
458,2.676665
459,2.5867
460,2.063237
461,0.0679431
462,6.736628
463,451.1775
464,287.4359
465,20.27976
466,1.330688
467,1.064083
468,0
469,0.0007689351
470,0
471,0
472,0
473,0
474,0
475,0.307574
476,0.568889
477,0.7873895
478,0.02955786
479,0.05425606
480,36.27518
481,36.27518
482,18.09425
483,0.005198001
484,0.2118877
485,0.0004921185
486,0.00249135
487,0
488,0
489,0.001507113
490,0.001968474
491,0.001968474
492,0
493,0
494,0.09645521
495,0.1107266
496,0
497,0
498,0.08639754
499,0.1107266
500,0
501,0
502,0
503,0
504,0.12995
505,0.12995
506,0.146436
507,0.146436
508,0
509,0
510,0
511,0.009965399
512,0.009965399
513,0.01230296
514,0.01230296
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,1.570965
528,1.570965
529,0.004429066
530,0.004429066
531,0.00307574
532,0
533,0.0002768167
534,0.0002768167
535,0
536,0
537,3.071313
538,3.071313
539,0
540,0
541,0
542,0.04210689
543,0.04210689
544,0.04210689
545,0
546,0
547,0.08639754
548,0.08639754
549,3.051907
550,3.051907
551,0
552,0
553,0
554,0.0001230296
555,0
556,0
557,0
558,0.04441369
559,0.04441369
560,0.04441369
561,0
562,0
563,0
564,0
565,0
566,0
567,0.1594464
568,0.1594464
569,0
570,0
571,0
572,0
573,0
574,0.1594464
575,0.1594464
576,0.1594464
577,0
578,0
579,0.0002768167
580,0.0002768167
581,0.1968474
582,0.1968474
583,0.1968474
584,0
585,0
586,2.898857
587,4.970526
588,0
589,0
590,0
591,0.03349482
592,0.03349482
593,0.03349482
594,0
595,0
596,0
597,0.07384852
598,0.07384852
599,0.1070665
600,0.09645521
601,0.847551
602,0.847551
603,0
604,0
605,0
606,0.5772857
607,0.5772857
608,0.5772857
609,0
610,0
611,0.191957
612,0.191957
613,0
614,0
615,0.428266
616,0.4067666
617,0
618,0
619,0.909927
620,0.909927
621,0
622,0
623,0
624,0.2118877
625,0.2118877
626,0.5772857
627,0.568889
628,0.5772857
629,0
630,0
631,0.006920415
632,0.006920415
633,0.1968474
634,0.1968474
635,0.1968474
636,0
637,0
638,2.880001
639,2.880001
640,2.428636
641,0
642,0
643,0
644,0
645,0
646,0.3014533
647,0.3721645
648,0
649,0
650,0.05687044
651,0.05687044
652,0
653,0
654,0
655,0.568889
656,0.4883045
657,0.568889
658,0.3654287
659,0.4355555
660,0
661,0
662,0
663,0.03149558
664,0
665,0
666,0
667,0.04441369
668,0.04441369
669,0
670,0
671,3.451757
672,3.451757
673,0
674,0
675,1.435017
676,1.435017
677,1.435017
678,0
679,0
680,0
681,0.1259823
682,0.1776548
683,0.0002768167
684,0.0002768167
685,0.0002768167
686,0
687,0
688,4.097662
689,4.097662
690,0.003721646
691,0.003721646
692,0
693,0
694,0
695,0.568889
696,0.568889
697,0
698,0
699,0
700,0.9419454
701,0.7294426
702,0.9745175
703,0.8680969
704,0
705,0
706,1.007643
707,1.007643
708,1.007643
709,0
710,0
711,8.836493
712,8.836493
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0.9527413
725,0.9527413
726,0
727,0
728,0
729,0
730,0
731,0.3014533
732,0.3014533
733,0
734,0
735,29.35888
736,29.35888
737,29.35888
738,0
739,0
740,0
741,0
742,0.0007689351
743,0.0007689351
744,0.0007689351
745,0
746,0
747,10.38251
748,10.38251
749,0
750,0
751,0
752,0.0241138
753,0.0241138
754,0.2118877
755,0.2118877
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,1.598893
765,1.598893
766,0
767,0
768,0
769,0.00249135
770,0.00249135
771,2.275556
772,2.275556
773,2.275556
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0.08968858
782,0.08968858
783,0.08968858
784,0.3587543
785,0.3587543
786,0
787,0
788,0
789,0.006028451
790,0.006028451
791,0.006028451
792,0.1550481
793,0.1550481
794,0
795,0
796,0
797,0.7485121
798,0.7485121
799,0.7485121
800,1.157586
801,1.157586
802,0
803,0
804,0
805,0.3137563
806,0.3137563
807,0.13807
808,0.13807
809,0.13807
810,0
811,0
812,0
813,4.774665
814,4.774665
815,0.07086506
816,0.07086506
817,0
818,0
819,0
820,0.0002768167
821,0.0002768167
822,0
823,0
824,0
825,0.006920415
826,0.006920415
827,0.1144483
828,0.1144483
829,0.1144483
830,0
831,1.698578
832,1.698578
833,0
834,0
835,0.5522799
836,0.5522799
837,0.5522799
838,0
839,0
840,0
841,0.12995
842,0.12995
843,0.12995
844,54.24328
845,54.24328
846,54.24328
847,0
848,0
849,0.006028451
850,0.006028451
851,0
852,0
853,0.06228374
854,0.06228374
855,0.06228374
856,12.75621
857,12.75621
858,12.75621
859,0
860,0
861,0
862,0.7581393
863,0.7581393
864,0.8272511
865,0.8272511
866,0
867,0
868,0.009965399
869,0.009965399
870,0
871,0
872,0
873,0.0001230296
874,0.0001230296
875,0
876,0.5772857
877,0.5772857
878,0.5772857
879,0
880,0
881,0.08639754
882,0.08639754
883,0.08639754
884,0.13807
885,0.13807
886,0
887,0
888,0
889,0.5942638
890,0.5942638
891,0.1594464
892,0.1594464
893,0.1594464
894,0
895,0
896,0.5198001
897,0.5198001
898,0.5198001
899,0
900,0
901,0
902,0
903,0
904,0
905,0.007873896
906,0.01356401
907,0.01356401
908,0
909,0
910,0
911,0
912,0
913,0.001107267
914,0.001107267
915,0.001107267
916,0.007873896
917,0.007873896
918,0
919,0
920,0
921,0.1594464
922,0.1594464
923,0.1594464
924,0
925,0
926,0
927,0.01110342
928,0.01110342
929,0.03149558
930,0.03149558
931,0
932,4.774664
933,4.774664
934,4.774664
935,4.774664
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0.2170242
946,0.2170242
947,0
948,0
949,0
950,0.3263053
951,0.3263053
952,0
953,0
954,0
955,0.2717724
956,0.2717724
957,6.564991
958,6.564991
959,6.564991
960,0
961,0
962,0
963,0.0007689351
964,0.03555556
965,0.03555556
966,0.03555556
967,0
968,0
969,0
970,0
971,0
972,0.006920415
973,0.006920415
974,0.006920415
975,0.0002768167
976,0.0002768167
977,0.0002768167
978,0.06228374
979,0.06228374
980,0.006920415
981,0.006920415
982,0
983,0
984,0.07689351
985,0.07689351
986,0.07689351
987,0
988,0
989,17.34726
990,17.34726
991,0
992,0
993,0
994,0.00249135
995,0.00249135
996,0.03349482
997,0.03349482
998,0.03349482
999,0
1000,0
1001,0.0398616
1002,0.0398616
1003,0
1004,0
1005,40.11274
1006,40.11274
1007,0
1008,0
1009,0
1010,0.03555556
1011,0.03555556
1012,0.004429066
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,3.70348
1020,3.70348
1021,0
1022,0
1023,0
1024,0.1550481
1025,0.1550481
1026,0.32
1027,0.32
1028,2.27556
1029,2.27556
1030,2.27556
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0.07086506
1039,0.07086506
1040,0.07086506
1041,0
1042,0
1043,0
1044,0
1045,0.0007689351
1046,0.0007689351
1047,0
1048,0
1049,1.018808
1050,1.018808
1051,1.018808
1052,0
1053,0
1054,0.08316801
1055,0.08316801
1056,0.0001230296
1057,0.0001230296
1058,0.0001230296
1059,0
1060,0
1061,0.01771626
1062,0.01771626
1063,0.01771626
1064,0
1065,0
1066,0
1067,2.127459
1068,2.127459
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0.307574
1076,0.307574
1077,0.307574
1078,2.143668
1079,2.143668
1080,2.143668
1081,0
1082,0
1083,0.006920415
1084,0.02242215
1085,0.2717724
1086,0.2717724
1087,0
1088,0
1089,0
1090,5.900635
1091,5.246271
1092,0
1093,0
1094,0
1095,0.1259823
1096,0.09304114
1097,0.08639754
1098,0.146436
1099,0
1100,0
1101,0
1102,0.3927413
1103,0.3927413
1104,0.3927413
1105,0
1106,0
1107,0.2436294
1108,0.2436294
1109,0.4577931
1110,0.4577931
1111,0.4577931
1112,0
1113,0
1114,104.6992
1115,104.6992
1116,0
1117,0
1118,0.03349482
1119,0.03349482
1120,0.03349482
1121,0
1122,0
1123,0
1124,0.01230296
1125,0.01230296
1126,0.01230296
1127,2.713083
1128,2.713083
1129,0.2436294
1130,0.2436294
1131,0.2436294
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0.6114879
1138,0.6114879
1139,0.1684275
1140,0.1823606
1141,3.208896
1142,3.76779
1143,2.731387
1144,0
1145,0
1146,0
1147,0.07384852
1148,0.07384852
1149,0.07384852
1150,4.279251
1151,4.279251
1152,0
1153,0
1154,0.0517032
1155,0.02242215
1156,0
1157,0
1158,0.2017993
1159,0.1776548
1160,0.1776548
1161,0
1162,0
1163,1.612949
1164,1.612949
1165,4.210692
1166,2.498272
1167,4.210692
1168,0.0001230296
1169,0.0001230296
1170,2.063238
1171,2.063238
1172,2.063238
1173,0.0001230296
1174,0.0001230296
1175,0.0001230296
1176,3.941999
1177,3.941999
1178,10.59808
1179,10.59808
1180,0
1181,0
1182,0
1183,0.4960861
1184,0.511834
1185,0.0007689351
1186,0.001507113
1187,0
1188,0.04921184
1189,0.04921184
1190,0.04921184
1191,5.581743
1192,4.750459
1193,4.142688
1194,0.0007689351
1195,0.0007689351
1196,0.0007689351
1197,0.7972627
1198,0.7972627
1199,0.3391004
1200,0.3391004
1201,0.1550481
1202,0.307574
1203,0.001107267
1204,0.03767782
1205,0.08000001
1206,0.2547021
1207,0.4355555
1208,0.2547021
1209,3.682155
1210,3.682155
1211,3.682155
1212,3.703472
1213,2.551144
1214,5.634271
1215,0.4067666
1216,0.4067666
1217,0.05954633
1218,0.05954633
1219,0.05954633
1220,31.25156
1221,33.52366
1222,33.52366
1223,0.4960861
1224,0.3587543
1225,3.964055
1226,3.964055
1227,3.964055
1228,3.964055
1229,0.1550481
1230,0.08639754
1231,1.502222
1232,2.359985
1233,0.03767782
1234,0.007873896
1235,0.007873896
1236,2.111312
1237,3.110313
1238,3.110313
1239,0.9205383
1240,0.9205383
1241,0.9205383
1242,0.1968474
1243,0.3391004
1244,0.568889
1245,24.09
1246,32.82092
1247,47.59821
1248,4.097659
1249,3.789346
1250,3.47239
1251,2.079201
1252,2.805199
1253,2.428637
1254,2.176271
1255,1.727612
1256,1.727612
1257,1.742222
1258,0
1259,0
1260,129.6368
1261,132.5577
1262,261.5322
1263,236.8513
1264,236.8513
1265,0
1266,0
1267,0
1268,6.852274
1269,6.852274
1270,4.606515
1271,4.606515
1272,4.606515
1273,0
1274,0
1275,5.170333
1276,4.394754
1277,0
1278,0
1279,4.945839
1280,4.726322
1281,4.726322
1282,0
1283,0
1284,15.98902
1285,6.2284
1286,4.187983
1287,1.230296
1288,2.111313
1289,0
1290,0
1291,0.2068128
1292,0.2893964
1293,0.710619
1294,0.2834602
1295,0
1296,0
1297,0
1298,0
1299,0
1300,33.13942
1301,33.13942
1302,26.83144
1303,0.02586697
1304,0.07384852
1305,0
1306,0
1307,0
1308,0.07384852
1309,0.05425606
1310,0.2775856
1311,0.2775856
1312,0
1313,0
1314,0
1315,0.4429066
1316,0.2893964
1317,0
1318,0
1319,0
1320,0.001507113
1321,0.01356401
1322,0.01356401
1323,0
1324,0
1325,24.25362
1326,24.25362
1327,0.1144483
1328,0.1144483
1329,0
1330,0
1331,0.0007689351
1332,0.0007689351
1333,0.0007689351
1334,0
1335,0
1336,0.2170242
1337,0.146436
1338,0.146436
1339,0.146436
1340,0
1341,0
1342,1.110342
1343,1.110342
1344,1.110342
1345,0
1346,0
1347,6.707863
1348,6.707863
1349,6.707863
1350,0
1351,0
1352,0
1353,0.02242215
1354,0.02242215
1355,0.02242215
1356,0.249135
1357,1.230296
1358,1.230296
1359,0.3263053
1360,1935.642
1361,1577.238
1362,2305.073
1363,0.4805844
1364,0.4960861
1365,0.4960861
1366,1472.436
1367,2257.392
1368,1893.9
1369,4.582734
1370,4.582734
1371,0.3858208
1372,0.249135
1373,0.249135
1374,2616.339
1375,1141.483
1376,0.710619
1377,0.710619
1378,0.535917
1379,730.9692
1380,730.9692
1381,2.658548
1382,2.658548
1383,0.3587543
1384,0.3587543
1385,171.4517
1386,171.4517
1387,171.4517
1388,0.001107267
1389,0.001107267
1390,91.09856
1391,91.09856
1392,0.2660208
1393,0.0007689351
1394,0.00307574
1395,0.7972627
1396,0.8171934
1397,0.909927
1398,0.020792
1399,0.0517032
1400,0
1401,0
1402,0.0004921185
1403,0
1404,0.01627067
1405,0.01627067
1406,0.04210689
1407,0
1408,0
1409,0
1410,15.90041
1411,10.74301
1412,0.1182315
1413,0.01922338
1414,0
1415,0
1416,591.1403
1417,0.02955786
1418,0.02955786
1419,5.020116
1420,6.650541
1421,8.221135
1422,710.7189
1423,710.7189
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0.007873896
1430,0.007873896
1431,0
1432,0
1433,0.0004921185
1434,0.0004921185
1435,1.255025
1436,16.52566
1437,4.120153
1438,4.441385
1439,0
1440,0
1441,0
1442,0.007873896
1443,0.007873896
1444,27.06177
1445,27.06177
1446,0.07086506
1447,0.07086506
1448,0.08968858
1449,0
1450,0
1451,0
1452,0.05425606
1453,0.05425606
1454,0.05425606
1455,0
1456,0
1457,0.4355555
1458,0.4355555
1459,0.02242215
1460,0.01922338
1461,0
1462,0
1463,0
1464,50.78745
1465,0
1466,0.0004921185
1467,0
1468,0.01922338
1469,0.005198001
1470,0.009965399
1471,0
1472,0
1473,0
1474,0.3263053
1475,0.2717724
1476,0.00307574
1477,0.00307574
1478,0
1479,0
1480,0
1481,0.32
1482,0.32
1483,0.0679431
1484,0.07384852
1485,0.05954633
1486,1.816194
1487,1.816194
1488,0
1489,0.1220761
1490,0.08316801
1491,0
1492,0
1493,0
1494,1.064083
1495,0
1496,0
1497,0
1498,0.0004921185
1499,0
1500,0.1823606
1501,0.4805844
1502,0.4805844
1503,0.3326721
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0.02768166
1514,0.03555556
1515,0.03555556
1516,0
1517,0
1518,0.3014533
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0.03555556
1527,0.01922338
1528,0.02955786
1529,0.02955786
1530,0
1531,0
1532,0.08639754
1533,0.01356401
1534,0.01110342
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0.01771626
1543,0.005198001
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0.004429066
1550,0.01110342
1551,0.005198001
1552,0
1553,0
1554,0.02586697
1555,0.02242215
1556,0
1557,0
1558,0.0007689351
1559,0.00249135
1560,0.03555556
1561,0.03555556
1562,0.03555556
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0.2436294
1577,0.2436294
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0.9527413
1584,0.9527413
1585,0
1586,0
1587,0
1588,0
1589,0.0007689351
1590,0.00249135
1591,0
1592,0
1593,0
1594,0.003721646
1595,0.003721646
1596,0.08316801
1597,0.08316801
1598,0
1599,0
1600,0
1601,0.03555556
1602,0.03555556
1603,0
1604,0
1605,0
1606,0.3014533
1607,0
1608,0
1609,0
1610,3.07574E-05
1611,3.07574E-05
1612,3.07574E-05
1613,0.3587543
1614,0.3587543
1615,0
1616,0
1617,0.02586697
1618,0.02586697
1619,0
1620,0
1621,0
1622,0.02955786
1623,0.02955786
1624,0.06228374
1625,0.06228374
1626,0.03349482
1627,0
1628,0
1629,0
1630,10.81583
1631,10.81583
1632,12.32417
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0.1823606
1639,0.2017993
1640,1.098685
1641,1.305221
1642,0
1643,0
1644,0.007873896
1645,0.007873896
1646,0.006028451
1647,0
1648,0
1649,0
1650,1.598893
1651,1.421761
1652,1.937747
1653,0
1654,0
1655,0
1656,31.37569
1657,28.82048
1658,0.2660208
1659,0.2660208
1660,0.05687044
1661,0.04441369
1662,0
1663,0
1664,0
1665,0
1666,0
1667,2.994054
1668,2.936753
1669,3.431177
1670,0.02242215
1671,0.01356401
1672,0.2328028
1673,0.32
1674,0.2660208
1675,0.1550481
1676,0.9205383
1677,0.4138716
1678,0.9312111
1679,1.28
1680,1.133841
1681,2.095225
1682,0.8577932
1683,1.122061
1684,0.5522799
1685,0.7775779
1686,6.621953
1687,7.057017
1688,4.921187
1689,4.654244
1690,4.921188
1691,4.165293
1692,2.994049
1693,3.369813
1694,0.6646367
1695,0.5942638
1696,0.535917
1697,6.367569
1698,6.367569
1699,6.008906
1700,0
1701,0
1702,0
1703,1.937747
1704,9.714551
1705,9.714551
1706,9.714551
1707,0
1708,0
1709,6.200738
1710,7.086528
1711,1.786421
1712,0
1713,0
1714,155.571
1715,155.571
1716,0
1717,0
1718,0
1719,0.511834
1720,0.6737102
1721,111.6196
1722,111.6196
1723,111.6196
1724,0
1725,0
1726,0
1727,2.731385
1728,2.428641
1729,0
1730,0
1731,0
1732,0.0004921185
1733,3.07574E-05
1734,0.01110342
1735,0.01110342
1736,0
1737,0
1738,8.316817
1739,8.316817
1740,0
1741,0
1742,0.001507113
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0.07086506
1749,0.07384852
1750,0.08316801
1751,0.08316801
1752,0.07384852
1753,0
1754,0
1755,3.149563
1756,0.07384852
1757,0.03349482
1758,0.1684275
1759,0
1760,0
1761,0
1762,5.425619
1763,5.425619
1764,0
1765,0
1766,0.8373703
1767,0.8272511
1768,0.7012995
1769,0
1770,0
1771,0
1772,0.07086506
1773,0.05425606
1774,0.005198001
1775,0.005198001
1776,0
1777,0
1778,0.07384852
1779,0.08968858
1780,0
1781,0
1782,0.01771626
1783,3.07574E-05
1784,3.07574E-05
1785,0
1786,0
1787,0
1788,0.1220761
1789,0.08968858
1790,76.87997
1791,96.35989
1792,0
1793,0
1794,0
1795,0.1034679
1796,0.307574
1797,0
1798,0
1799,0.1776548
1800,4.995299
1801,0
1802,0
1803,0
1804,0.00307574
1805,0.00307574
1806,0.01356401
1807,3.07574E-05
1808,0.00307574
1809,0.001507113
1810,0.001507113
1811,0
1812,0
1813,0
1814,0.0679431
1815,0.07689351
1816,0
1817,0
1818,0.8784622
1819,0.6737102
1820,0
1821,0
1822,0
1823,83.94019
1824,110.2177
1825,0
1826,0
1827,0
1828,0.3326721
1829,0.2775856
1830,0.1639062
1831,0.04210689
1832,0.04210689
1833,0.4577931
1834,0.4577931
1835,0
1836,0
1837,0.02586697
1838,0.03349482
1839,0.03349482
1840,0
1841,0
1842,0.01488658
1843,0.01488658
1844,0.01110342
1845,0
1846,0
1847,0.006920415
1848,0.006920415
1849,0.006920415
1850,0
1851,0
1852,0.007873896
1853,0.004429066
1854,0.1220761
1855,0.1220761
1856,0
1857,0
1858,0
1859,3.07574E-05
1860,3.07574E-05
1861,0.02586697
1862,0.02586697
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0.001968474
1869,0.00307574
1870,0.02586697
1871,0.02586697
1872,0.009965399
1873,0
1874,0
1875,0.6556248
1876,0.4883045
1877,0
1878,0
1879,0
1880,0
1881,0
1882,1.584898
1883,1.584898
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0.2547021
1892,0.2547021
1893,0.2547021
1894,0
1895,0
1896,0
1897,1.28
1898,0.06508266
1899,0.08316801
1900,0.06508266
1901,0
1902,0
1903,0.01922338
1904,0.007873896
1905,0
1906,0
1907,8.189366
1908,7.566836
1909,7.566836
1910,0
1911,0
1912,0.1776548
1913,0.2170242
1914,0.2717724
1915,0.003721646
1916,0.01230296
1917,0
1918,0
1919,0
1920,0.04678201
1921,0.04678201
1922,0.01627067
1923,0.01627067
1924,0
1925,0
1926,0
1927,0.05425606
1928,0.01771626
1929,0.01771626
1930,0
1931,0
1932,0.1107266
1933,0.1339793
1934,0.1339793
1935,0
1936,0
1937,0.0001230296
1938,0.0001230296
1939,0.020792
1940,0.020792
1941,0.020792
1942,0
1943,0
1944,0.1550481
1945,0.12995
1946,1.727612
1947,1.727612
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0.00249135
1956,0.00249135
1957,0
1958,0
1959,0.006920415
1960,0.006920415
1961,0.006920415
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0.187128
1970,0.187128
1971,0.007873896
1972,0.007873896
1973,0.007873896
1974,0
1975,0
1976,0
1977,0.04441369
1978,0.04441369
1979,0.1594464
1980,0.1594464
1981,0.1594464
1982,0
1983,4.654249
1984,4.654249
1985,0
1986,0
1987,0
1988,0
1989,0.2775856
1990,0.2775856
1991,0
1992,0
1993,2.127459
1994,2.127459
1995,74.94716
1996,74.94716
1997,0
1998,0
1999,0
2000,0.1220761
2001,0.1220761
2002,0.1220761
2003,0.1220761
2004,0
2005,0
2006,0
2007,0
2008,2.604568
2009,2.604568
2010,2.898856
2011,0
2012,0
2013,0
2014,0.12995
2015,0.12995
2016,0.1182315
2017,0
2018,0
2019,3.309007
2020,3.309007
2021,0
2022,0
2023,0
2024,9.002133
2025,9.002133
2026,0
2027,0
2028,16.79728
2029,14.18043
2030,10.06333
2031,0
2032,0
2033,0
2034,1.267482
2035,1.267482
2036,1.267482
2037,0.1339793
2038,0.1339793
2039,0.2222222
2040,0.07689351
2041,0.07689351
2042,0
2043,0
2044,0
2045,0.7485121
2046,0.511834
2047,0.511834
2048,0.146436
2049,0.2717724
2050,0.2775856
2051,0
2052,0
2053,3.493107
2054,0
2055,0
2056,0
2057,2.551149
2058,2.551149
2059,2.551149
2060,0.01356401
2061,0.01356401
2062,0.01356401
2063,0
2064,0
2065,0
2066,0.4729258
2067,0.4729258
2068,0.3858208
2069,0.3858208
2070,0.3858208
2071,1.16955
2072,0.6201923
2073,0
2074,0
2075,0
2076,0
2077,0.146436
2078,0.4653287
2079,0
2080,0
2081,88.88902
2082,104.2455
2083,2.047336
